step	nb_steps	episode	duration	episode_steps	sps	episode_reward	reward_mean	reward_min	reward_max	action_mean	action_min	action_max	obs_mean	obs_min	obs_max	loss	mean_absolute_error	mean_q	mean_eps	maxscore	outer_deaths	inner_deaths	shell_deaths	resets	reset_vlners	isi_pre	isi_post	fortress_kills	raw_pnts	total
68200	10910000	25	4.49387743055	2728	607.04815433	234760.5	86.0559017595	-1008.0	100124.5	0.527126099707	0	2	66.4504614481	-178.0	437.195620646	5206161.67598	207.354533842	3447.28050899	0.098787063978	100	0	58	0	17	5.84210526316	32.4155844156	9.0	2	-5874	0
70928	10910000	26	4.24453835724	2728	642.708292492	99416.0	36.4428152493	-1000.0	676.5	0.467008797654	0	2	65.4594502408	-222.0	545.58957521	4149078.72491	187.106955274	3755.18751217	0.0987375549038	0	1	53	0	18	4.16666666667	37.4285714286	30.8	0	-5618	0
73656	10910000	27	4.25821798865	2728	640.643576085	88155.0	32.3148826979	-1000.0	296.5	0.453445747801	0	2	64.8466689478	-308.0	505.997878036	5189719.44557	226.879835873	4520.87965693	0.0986880458295	0	1	44	1	13	5.61538461538	45.2456140351	4.0	0	-4782	0
76384	10910000	28	4.07736049764	2728	669.06029074	265303.0	97.2518328446	-1001.0	100213.5	0.604838709677	0	2	65.1007969934	-384.0	477.84936228	4029633.87056	195.40423542	4589.56350627	0.0986385367553	100	0	59	0	4	9.66666666667	49.9805825243	4.33333333333	2	-5842	0
79112	10910000	29	4.28404276914	2728	636.781691269	74967.0	27.4805718475	-1000.0	100085.5	0.75146627566	0	2	66.5591550705	-212.0	516.982404417	3557882.42526	182.001938247	4754.28839129	0.098589027681	100	0	73	1	8	6.77777777778	45.4495412844	56.0	1	-7448	0
81840	10910000	30	4.51521531844	2728	604.179381847	-16580.0	-6.07771260997	-1000.0	297.5	0.756598240469	0	2	66.61795634	-274.0	502.189122726	4232975.64831	212.924744301	5359.62779724	0.0985395186068	0	1	71	1	6	4.83333333333	59.734939759	51.6666666667	0	-7396	0
84568	10910000	31	4.03121519556	2728	676.719020856	176119.0	64.5597507331	-1000.0	100044.5	0.967741935484	0	2	66.7080634154	-246.0	359.0	5608299.12227	238.383564532	5794.63979807	0.0984900095325	100	0	72	1	3	8.6	60.175	43.0	2	-7212	0
87296	10910000	32	3.9950038219	2728	682.852913693	100932.5	36.9987170088	-1000.0	100033.5	0.937316715543	0	2	67.4741498848	-334.0	359.0	3852593.33065	197.648864153	5835.31969821	0.0984405004583	100	0	64	1	7	6.375	50.2115384615	5.0	1	-6520	0
90024	10910000	33	4.05402552391	2728	672.911402238	-8915.0	-3.26796187683	-1000.0	247.5	0.971407624633	0	2	67.2218548557	-286.0	359.0	3735440.20458	189.253470233	5927.15071996	0.0983909913841	0	0	66	1	9	5.66666666667	51.42	3.0	0	-6826	0
92752	10910000	34	4.42082944568	2728	617.078770742	91656.5	33.5984237537	-1000.0	100107.5	0.901026392962	0	2	66.9304905824	-310.0	359.0	5123013.28566	231.822314008	6767.99205791	0.0983414823098	100	1	66	1	4	8.2	62.0487804878	2.0	1	-6804	0
95480	10910000	35	4.16300298343	2728	655.296191441	97865.0	35.8742668622	-1000.0	100030.5	0.986436950147	0	2	67.8319202462	-288.0	359.0	5528172.09059	237.853909825	6997.57391948	0.0982919732356	100	2	63	0	7	6.25	61.3580246914	46.3333333333	1	-6520	0
98208	10910000	36	4.01110700176	2728	680.111500093	-14740.0	-5.40322580645	-1000.0	150.5	0.951979472141	0	2	66.7249936923	-238.0	359.0	4336728.52132	222.619174236	6951.2969108	0.0982424641613	0	0	68	0	6	6.66666666667	70.0533333333	4.0	0	-6902	0
100936	10910000	37	4.03642219557	2728	675.846050741	-13976.0	-5.12316715543	-1000.0	170.5	0.931451612903	0	2	67.3082466815	-266.0	373.132667629	4755786.99281	227.587761093	7145.83603057	0.0981929550871	0	0	68	2	9	5.66666666667	49.9807692308	NA	0	-7124	0
103664	10910000	38	4.41230501232	2728	618.270947358	93760.5	34.3696847507	-1001.0	100097.5	0.945747800587	0	2	67.6220551222	-252.0	359.0	3139908.25822	197.119904403	7551.80025073	0.0981434460128	100	0	66	1	7	7.5	50.213592233	2.28571428571	1	-6740	0
106392	10910000	39	4.36076327169	2728	625.578558164	106883.5	39.1801686217	-1000.0	100114.5	0.951612903226	0	2	65.2753858831	-666.0	359.0	5030009.79065	235.082128094	7666.91104045	0.0980939369386	100	1	60	1	10	5.0	57.4666666667	3.0	1	-6236	0
109120	10910000	40	4.067049198	2728	670.756577358	201422.0	73.8350439883	-1000.0	100085.5	0.984604105572	0	2	68.0665225483	-226.0	406.76687565	4606005.98334	232.658781068	7767.12609112	0.0980444278643	100	0	63	2	8	6.8	47.2549019608	4.1	2	-6478	0
111848	10910000	41	4.05907019105	2728	672.075098878	87696.5	32.1468108504	-1000.0	100036.5	0.902492668622	0	2	66.5732283707	-340.0	430.140917519	2851578.94406	201.560977136	8188.82857104	0.0979949187901	100	0	69	1	5	8.5	52.7234042553	7.73333333333	1	-7022	0
114576	10910000	42	4.05412852547	2728	672.894305857	102100.0	37.426686217	-1006.0	100039.5	0.948680351906	0	2	66.572334302	-314.0	359.0	3571051.41481	216.705169152	8462.10883947	0.0979454097159	100	0	62	2	6	6.85714285714	66.5333333333	38.0	1	-6416	0
117304	10910000	43	4.40200907257	2728	619.717032616	98420.5	36.0778958944	-1000.0	100039.5	0.830278592375	0	2	67.3104977087	-262.0	526.844024456	3856289.52794	224.742112761	8441.07167281	0.0978959006416	100	1	64	0	4	9.2	61.9523809524	14.5	1	-6516	0
120032	10910000	44	4.18190346886	2728	652.334521902	-10395.5	-3.81066715543	-1010.0	152.5	0.863269794721	0	2	67.0102002209	-260.0	359.0	2817738.03774	190.049920297	8521.26949832	0.0978463915674	0	0	66	1	7	5.71428571429	56.1075268817	NA	0	-6798	0
122760	10910000	45	4.41646844388	2728	617.688099591	302904.0	111.035190616	-1000.0	100063.5	0.862170087977	0	2	66.2355173828	-432.0	443.426243604	2188146.43445	193.174827307	9474.72744814	0.0977968824931	100	3	48	1	5	7.85714285714	50.24	50.7619047619	2	-5130	0
125488	10910000	46	4.15204777345	2728	657.025195482	111207.0	40.7650293255	-1000.0	100120.5	0.902492668622	0	2	67.5546015207	-246.0	359.0	2205569.37053	179.493770152	9393.97117637	0.0977473734189	100	0	59	2	7	7.125	53.0208333333	2.0	1	-6132	0
128216	10910000	47	4.17456144525	2728	653.481817378	213531.0	78.2738269795	-1000.0	100089.5	0.973973607038	0	2	67.6920051025	-288.0	368.577639506	2850189.33709	204.648112009	9566.75200754	0.0976978643446	100	0	58	2	5	7.0	60.1012658228	27.1666666667	2	-5926	0
130944	10910000	48	4.35481779265	2728	626.432638492	256074.0	93.8687683284	-1000.0	100029.5	0.853005865103	0	2	67.1892650359	-336.0	464.405764502	3744718.29248	228.891780098	9595.44564542	0.0976483552704	100	0	63	0	6	7.625	54.3225806452	2.90909090909	2	-6244	0
133672	10910000	49	4.06741181169	2728	670.696778762	378342.5	138.688599707	-1000.0	100123.5	0.821480938416	0	2	67.3809736685	-282.0	488.337182962	2619963.71856	204.857036233	9810.91361431	0.0975988461962	100	1	57	0	2	11.4	56.2162162162	24.4444444444	3	-5646	0
136400	10910000	50	4.06088265713	2728	671.775136179	8280.0	3.03519061584	-1000.0	189.5	0.809384164223	0	2	66.8225573578	-312.0	402.88412975	2927977.77837	211.314059188	9834.87125484	0.0975493371219	0	0	61	0	6	6.66666666667	55.2043010753	NA	0	-6210	0
139128	10910000	51	4.08595992336	2728	667.652167709	149373.5	54.7556818182	-1000.0	100052.5	0.776759530792	0	2	66.8025831021	-268.0	483.050359703	2099596.02254	180.677795528	9742.0299756	0.0974998280477	100	1	58	1	7	6.625	60.6666666667	14.3333333333	1	-6030	0
141856	10910000	52	4.34193928449	2728	628.290683323	454942.0	166.767595308	-1000.0	100086.5	0.924120234604	0	2	67.8089321452	-246.0	473.514712668	3116285.68438	230.388108228	10033.6032779	0.0974503189734	100	1	52	1	4	10.75	45.2323232323	4.0487804878	4	-5204	96
144584	10910000	53	4.28044765322	2728	637.316519441	516363.5	189.282807918	-1000.0	100086.5	0.733137829912	0	2	68.6770151809	-194.0	503.237250024	2887245.3945	216.482873217	10030.773121	0.0974008098992	100	1	51	0	5	9.11111111111	41.6909090909	21.0666666667	4	-4988	70
147312	10910000	54	4.07451410067	2728	669.527686639	63341.5	23.2190249267	-1000.0	232.5	0.735703812317	0	2	66.0314404917	-288.0	395.685272886	2811610.74386	212.246920611	10126.4569854	0.0973513008249	0	1	48	1	7	6.85714285714	62.2469135802	NA	0	-5120	0
150040	10910000	55	4.31485559603	2728	632.234367823	378787.5	138.851722874	-1000.0	100184.5	0.802419354839	0	2	67.1457794724	-306.0	445.714154712	2494992.68873	200.301905747	10079.4160156	0.0973017917507	100	1	54	0	5	11.0	49.8085106383	4.83720930233	3	-5408	0
152768	10910000	56	4.19633031336	2728	650.091817442	18778.5	6.8836143695	-1000.0	180.5	0.693914956012	0	2	66.9098089991	-208.0	532.257691281	2320120.62534	225.213497341	11456.1826465	0.0972522826764	0	1	56	0	9	6.44444444444	49.4666666667	4.0	0	-5854	0
155496	10910000	57	4.40619599571	2728	619.128155592	155714.0	57.0799120235	-1000.0	100043.5	0.689149560117	0	2	67.1020833664	-330.0	522.128730088	1876440.56355	214.688729015	11420.3915658	0.0972027736022	100	1	52	1	10	6.27272727273	45.9082568807	2.22222222222	1	-5470	0
158224	10910000	58	4.06529485854	2728	671.046036002	284832.0	104.410557185	-1000.0	100036.5	0.654692082111	0	2	66.8160538546	-230.0	523.723098554	3026243.55887	243.681055153	11443.7287698	0.097153264528	100	1	46	1	8	6.8	50.7446808511	15.6	2	-4766	98
160952	10910000	59	4.13390353633	2728	659.908964016	268891.5	98.5672653959	-1000.0	100079.5	0.775293255132	0	2	65.5105793064	-484.0	539.87830661	2868669.21234	248.38950919	11287.5592789	0.0971037554537	100	2	44	1	6	7.75	60.6341463415	2.54545454545	2	-4648	98
163680	10910000	60	4.34842145589	2728	627.354093359	19853.0	7.27749266862	-1000.0	182.5	0.898093841642	0	2	66.4614845252	-468.0	372.747625801	2178730.10646	223.751672996	11311.6175877	0.0970542463795	0	0	57	2	10	5.1	51.9795918367	NA	0	-6030	0
166408	10910000	61	4.81781342743	2728	566.231972469	37039.0	13.5773460411	-1000.0	192.5	0.684750733138	0	2	65.4888188891	-286.0	414.542800381	3107686.42562	245.888597371	11319.4982559	0.0970047373052	0	0	51	0	9	5.33333333333	66.2368421053	NA	0	-5214	0
169136	10910000	62	4.2243268607	2728	645.783361458	147799.5	54.178702346	-1000.0	100045.5	0.71224340176	0	2	65.8972853287	-362.0	555.669939705	2260610.64807	227.810602608	11346.3559907	0.096955228231	100	2	50	0	5	7.16666666667	70.8888888889	4.0	1	-5212	0
171864	10910000	63	4.04979673756	2728	673.614054429	250559.0	91.8471407625	-1000.0	100059.5	0.75146627566	0	2	67.4809699303	-226.0	546.921363169	2512942.4308	239.680743858	11755.1970036	0.0969057191567	100	2	51	1	8	6.0	56.1411764706	16.6666666667	2	-5356	0
174592	10910000	64	4.09261767928	2728	666.566049843	282053.0	103.39186217	-1002.0	100117.5	0.706744868035	0	2	66.5693645152	-352.0	517.6845221	2114525.28254	229.108972868	11854.0040008	0.0968562100825	100	3	45	0	6	7.25	56.582278481	25.9047619048	2	-4742	0
177320	10910000	65	4.24068724329	2728	643.291958	268046.5	98.2575146628	-1000.0	100053.5	0.642595307918	0	2	66.107959059	-254.0	465.783969035	2505864.38042	224.561569583	11836.7465061	0.0968067010082	100	2	41	2	11	5.75	46.8761904762	2.0	1	-4574	0
180048	10910000	66	4.43588574416	2728	614.984279879	479988.5	175.948863636	-1006.0	100068.5	0.863269794721	0	2	68.0714744464	-362.0	512.457187425	2030048.05804	213.186769223	11950.0341518	0.096757191934	100	5	43	1	6	7.3	44.1165048544	13.3333333333	4	-4680	0
182776	10910000	67	4.18480949831	2728	651.881525575	225243.5	82.5672653959	-1000.0	100096.5	0.472140762463	0	2	64.6038903841	-264.0	490.093613548	1293516.13673	201.00456414	11742.8865784	0.0967076828598	100	2	36	0	14	4.8	45.5925925926	2.8	1	-3880	0
185504	10910000	68	4.05684421285	2728	672.44386446	471788.0	172.942815249	-1000.0	100110.5	0.405791788856	0	2	65.5157064219	-282.0	522.876926188	2204377.61972	228.520923189	11772.4413561	0.0966581737855	100	5	19	0	13	6.46666666667	43.3392857143	3.04347826087	2	-2434	100
188232	10910000	69	4.17194062773	2728	653.892335348	397309.5	145.641312317	-1002.0	100054.5	0.572214076246	0	2	67.0722943672	-272.0	553.978057137	2185530.82707	228.621313559	11846.1879732	0.0966086647113	100	4	28	0	17	5.26315789474	34.204379562	3.14285714286	2	-3256	0
190960	10910000	70	4.56530208672	2728	597.550818803	761874.5	279.279508798	-1000.0	100703.5	0.577346041056	0	2	65.9504744239	-374.0	555.064315976	2617581.81698	240.133469389	11894.0960332	0.096559155637	100	4	17	0	11	7.07142857143	35.4621848739	3.7	3	-2042	0
193688	10910000	71	4.36358527355	2728	625.173986295	572025.0	209.686583578	-1000.0	880.5	0.444648093842	0	2	63.7780094825	-338.0	513.930103588	2295686.33065	238.384974919	12292.1581458	0.0965096465628	0	2	14	1	17	5.29411764706	37.2131147541	4.0	0	-1934	0
196416	10910000	72	4.19143472743	2728	650.85112316	460859.5	168.936766862	-1000.0	746.5	0.401759530792	0	2	65.2656448063	-338.0	521.572824508	1184270.45168	192.77792006	12245.1593114	0.0964601374885	0	7	9	1	20	5.15	34.3088235294	3.2	0	-1970	0
199144	10910000	73	4.21091888838	2728	647.839598034	1190485.5	436.394978006	-1000.0	101132.5	0.819281524927	0	2	70.2049072473	-252.0	507.124012877	2335835.95902	232.78142608	12347.1469154	0.0964106284143	150	8	6	0	13	6.22222222222	23.0317460317	19.9230769231	5	-1190	0
201872	10910000	74	4.74881834319	2728	574.45869748	574703.0	210.668255132	-1000.0	100200.5	0.931085043988	0	2	67.9480417613	-314.0	546.70175159	2164843.15518	229.26157274	12467.19484	0.0963611193401	100	10	7	2	19	5.61904761905	19.3128834356	2.8	2	-2008	0
204600	10910000	75	4.58918278802	2728	594.441347406	906591.5	332.328262463	-1000.0	100195.5	0.930351906158	0	2	68.3268937321	-238.0	543.293750516	2069384.64148	223.270403865	12522.0201885	0.0963116102658	100	8	6	1	24	5.46153846154	18.1428571429	2.70588235294	2	-1668	0
207328	10910000	76	4.34751431933	2728	627.484994787	823798.0	301.978739003	-1002.0	100184.5	0.83137829912	0	2	67.6370658557	-262.0	548.067994694	1898903.89855	217.083935757	12630.577863	0.0962621011916	100	9	8	0	22	5.4	19.0833333333	2.8	3	-1738	0
210056	10910000	77	4.25533786018	2728	641.077181092	741723.5	271.892778592	-1000.0	100619.5	0.99706744868	0	2	65.1157143211	-570.0	543.235039966	1838558.92887	210.168448809	12576.3414819	0.0962125921173	100	7	9	0	22	5.5	16.2988505747	13.0	2	-1734	0
212784	10910000	78	4.20291638984	2728	649.073107092	1103825.5	404.628115836	-1002.0	100849.5	1.1887829912	0	2	69.7170227161	-212.0	547.938585973	2092206.08636	234.727290581	12934.4558127	0.0961630830431	100	11	2	1	15	6.8	14.6709677419	3.0	5	-1234	0
215512	10910000	79	4.67835021615	2728	583.111540171	975720.0	357.668621701	-1002.0	100088.5	0.980571847507	0	2	67.1536441957	-408.0	531.318672338	1625952.49826	217.68422577	12991.4964832	0.0961135739688	100	5	10	0	16	6.25	18.5161290323	6.7	4	-1414	52
218240	10910000	80	4.19737930295	2728	649.929349507	747248.5	273.918071848	-1000.0	100615.5	1.09164222874	0	2	69.0940452557	-306.0	552.310196667	2260048.39605	241.715486879	13080.7794501	0.0960640648946	100	10	7	0	27	4.86666666667	13.109947644	14.0	3	-1776	94
220968	10910000	81	4.24884093125	2728	642.057456172	917456.0	336.31085044	-1002.0	100086.5	1.08614369501	0	2	68.9630524378	-302.0	551.30116256	1603170.41112	209.175705202	13316.6679029	0.0960145558203	100	10	1	2	24	5.03703703704	14.4222222222	4.22222222222	3	-1350	0
223696	10910000	82	4.23558505188	2728	644.066868351	540492.5	198.127749267	-1000.0	100021.5	1.66568914956	0	2	69.868257025	-448.0	526.700741738	1930247.40016	229.354788749	13454.0466473	0.0959650467461	100	14	2	0	22	6.08695652174	5.32972972973	4.54545454545	1	-1852	0
226424	10910000	83	4.68207875222	2728	582.647183947	2009542.5	736.635813783	-1000.0	100891.5	1.31964809384	0	2	71.5584388838	-360.0	547.480636561	1965677.60749	220.738276272	13489.4793447	0.0959155376719	150	5	0	0	16	6.66666666667	10.8553459119	8.84615384615	5	-354	122
229152	10910000	84	4.45930022787	2728	611.755176956	840777.0	308.20271261	-1000.0	100031.5	1.47617302053	0	2	70.6448847141	-254.0	544.625651376	1980563.02822	227.714077712	13527.9613986	0.0958660285976	100	10	6	0	17	6.05	8.99300699301	4.89361702128	3	-1628	0
231880	10910000	85	4.22504034228	2728	645.674308172	894445.0	327.875733138	-1000.0	100178.5	1.68548387097	0	2	71.7985681405	-308.0	528.896227733	1738506.4043	227.330578712	13864.3749656	0.0958165195234	100	13	5	0	10	7.66666666667	5.77931034483	11.1111111111	5	-1598	0
234608	10910000	86	4.25772436421	2728	640.717849876	952229.5	349.057734604	-1000.0	100119.5	1.82771260997	0	2	71.6576523012	-328.0	545.836986573	1639670.28398	213.96327629	14013.5531912	0.0957670104491	100	12	0	0	23	5.03846153846	3.1511627907	2.66666666667	3	-1242	0
237336	10910000	87	4.35503764978	2728	626.401014039	1066298.0	390.87170088	-1000.0	100519.5	1.72727272727	0	2	70.7147217317	-352.0	526.045232719	1506294.29475	209.564428329	14017.937931	0.0957175013749	100	12	1	0	12	7.88235294118	4.33802816901	6.96774193548	5	-1118	100
240064	10910000	88	4.60922863877	2728	591.856081309	854473.5	313.223423754	-1002.0	100541.5	1.62096774194	0	2	70.0933420816	-290.0	523.788982693	1640589.49145	211.247293304	14130.9799819	0.0956679923006	100	12	3	0	13	7.76470588235	4.55172413793	17.3103448276	4	-1422	0
242792	10910000	89	4.22880622394	2728	645.099315394	1033431.5	378.823863636	-1000.0	100569.5	1.8848973607	0	2	71.9424083097	-250.0	543.188750769	1580272.84346	217.868928098	14567.5720365	0.0956184832264	100	13	3	1	11	7.82352941176	2.21621621622	2.21739130435	6	-1428	0
245520	10910000	90	4.35710671624	2728	626.103553955	907753.5	332.754215543	-1000.0	100320.5	1.59860703812	0	2	70.8308240802	-216.0	546.385685257	1747531.47926	218.207124089	14694.5728413	0.0955689741522	100	11	2	0	24	5.14814814815	6.19428571429	6.08695652174	3	-1352	98
248248	10910000	91	4.36801343719	2728	624.540203282	1510709.5	553.779142229	-1000.0	100829.5	1.77639296188	0	2	72.916777547	-278.0	547.438572926	1691998.01552	225.250827398	14722.5048069	0.0955194650779	174	9	1	1	17	6.0	3.07228915663	7.24137931034	7	-764	82
250976	10910000	92	4.55241755508	2728	599.242043814	908352.5	332.973790323	-1000.0	100349.5	1.76686217009	0	2	69.3967535413	-350.0	523.321535337	2479715.98363	254.891256875	14946.6303167	0.0954699560037	100	9	2	0	23	4.88	4.50931677019	2.0	2	-1220	0
253704	10910000	93	4.40671341291	2728	619.055460246	655957.5	240.453629032	-1000.0	100233.5	1.84897360704	0	2	70.1583701288	-380.0	539.50794433	1708146.02711	234.129993014	15072.7477891	0.0954204469294	100	16	0	0	24	5.04	2.88095238095	2.66666666667	1	-1822	0
256432	10910000	94	4.24509342121	2728	642.624255657	907926.5	332.817631965	-1000.0	100353.5	1.85557184751	0	2	71.0777521236	-338.0	548.388612761	1788037.34662	234.098712071	15321.0831252	0.0953709378552	100	11	1	1	18	5.71428571429	2.93670886076	2.8	3	-1312	0
259160	10910000	95	4.24186664129	2728	643.113098712	941176.0	345.005865103	-1000.0	100489.5	1.85007331378	0	2	71.0681199758	-314.0	554.139705435	1692035.57453	221.507096433	15261.6830095	0.0953214287809	100	12	1	1	20	6.45833333333	2.3743315508	4.0	4	-1378	0
261888	10910000	96	4.70084340811	2728	580.321394091	604430.0	221.565249267	-1000.0	100228.5	1.89112903226	0	2	71.3186426655	-216.0	542.75707828	1819383.12153	234.809921936	15589.8383431	0.0952719197067	100	15	2	0	17	6.68421052632	2.11363636364	2.57142857143	2	-1818	0
264616	10910000	97	4.54022030287	2728	600.851901013	565636.5	207.344758065	-1000.0	100357.5	1.85703812317	0	2	70.3530975122	-502.0	549.186346114	1711739.22173	246.866942408	16070.5812423	0.0952224106324	100	14	3	1	21	5.73913043478	3.19540229885	2.4	2	-1934	0
