step	nb_steps	episode	duration	episode_steps	sps	episode_reward	reward_mean	reward_min	reward_max	action_mean	action_min	action_max	obs_mean	obs_min	obs_max	loss	mean_absolute_error	mean_q	mean_eps	maxscore	outer_deaths	inner_deaths	shell_deaths	resets	reset_vlners	isi_pre	isi_post	fortress_kills	raw_pnts	total
30008	1750000	11	5.76565427978	2728	473.146648693	3308242.5	1212.69886364	-1000.0	101633.5	1.03299120235	0	2	73.9678346306	-136.0	533.381575872	8522229.42036	724.07598161	121483.965657	0.09742222	200	0	1	2	34	6.11111111111	5.51219512195	3.0	11	-282	74
32736	1750000	12	5.58622887188	2728	488.343757939	5447199.5	1996.77401026	-100.0	102841.5	0.639662756598	0	2	103.454754907	-112.0	1042.0	6461256.13371	725.904677271	122860.617084	0.0971767	1042	0	1	1	25	8.31111111111	8.48571428571	4.30769230769	20	814	874
35464	1750000	13	6.38173794355	2728	427.46976202	5143501.0	1885.44758065	-163.0	103183.5	0.79142228739	0	2	100.211184405	-188.0	876.0	10874287.2113	820.582654533	125411.872732	0.09693118	876	1	0	1	20	9.05555555556	8.86206896552	3.63043478261	16	530	588
38192	1750000	14	5.81947590878	2728	468.770735159	4625152.0	1695.43695015	-1000.0	102257.5	0.675219941349	0	2	102.296990145	-178.0	894.0	7957797.03327	736.042759467	128352.549533	0.09668566	894	1	0	2	19	8.84615384615	9.80588235294	4.70967741935	20	848	876
40920	1750000	15	5.60367468613	2728	486.823406568	4553885.0	1669.31268328	-91.0	102071.5	0.633797653959	0	2	101.461892999	-142.0	836.0	9012862.6886	748.867666429	131288.227422	0.09644014	836	0	0	2	27	8.0652173913	8.7263681592	4.55696202532	19	742	796
43648	1750000	16	5.91425511499	2728	461.258425103	4649928.5	1704.51924487	-100.0	102195.5	0.717741935484	0	2	100.952764068	-162.0	858.0	9148717.53624	764.181314463	133427.932059	0.09619462	858	0	1	1	16	9.71428571429	9.16	4.48979591837	19	812	850
46376	1750000	17	5.81176585034	2728	469.392620117	4800543.5	1759.73002199	0.0	102701.5	0.719941348974	0	2	94.3511933732	-136.0	720.0	8635352.02823	749.589037182	134032.53416	0.0959491	720	0	1	1	21	8.57894736842	9.46820809249	3.92682926829	17	652	688
49104	1750000	18	5.6514481357	2728	482.708136834	4093392.0	1500.51026393	-1002.0	101944.5	0.568548387097	0	2	98.1952686838	-162.0	814.0	7584794.7401	721.519207996	135404.591677	0.09570358	814	1	1	2	16	8.85714285714	11.4103343465	4.28169014085	19	718	754
51832	1750000	19	5.79080292428	2728	471.091839192	3435383.5	1259.30480205	-1000.0	101899.5	0.570014662757	0	2	96.0335418873	-208.0	728.0	9026740.15075	753.657284242	135809.544401	0.09545806	728	2	3	2	12	9.51724137931	13.837037037	4.34146341463	17	328	492
54560	1750000	20	5.77153651225	2728	472.664427265	2921303.0	1070.85887097	-1000.0	101830.5	0.306085043988	0	2	80.2771900282	-136.0	523.639296707	8846578.96751	730.06871695	134920.201189	0.09521254	456	0	3	2	11	9.52173913043	20.3497757848	5.0243902439	12	186	336
57288	1750000	21	5.52652711862	2728	493.619218986	2649183.0	971.10813783	-1000.0	101283.5	0.392961876833	0	2	75.1626022272	-230.0	554.148461768	8381052.07157	738.793050682	133523.432723	0.09496702	274	1	6	1	15	8.77777777778	18.8559322034	4.16326530612	12	-164	180
60016	1750000	22	5.52226038433	2728	494.000610282	2530410.5	927.569831378	-1000.0	101581.5	0.37206744868	0	2	77.2575638707	-282.0	543.470975819	9853988.06204	731.464504298	132338.414292	0.0947215	358	1	6	2	10	9.17391304348	21.1255813953	4.40909090909	13	-108	268
62744	1750000	23	6.06491688497	2728	449.800063503	2514635.5	921.787206745	-1000.0	101653.5	0.343108504399	0	2	75.587317082	-310.0	556.0	11522684.8674	792.491184447	131669.419733	0.09447598	556	4	6	0	8	9.0	21.641509434	5.17073170732	14	-86	554
65472	1750000	24	5.49038561737	2728	496.868560811	2818524.5	1033.18346774	-1000.0	101017.5	0.451612903226	0	2	80.5145201736	-212.0	541.294145128	9871723.72132	740.120697469	130651.758019	0.09423046	502	1	4	1	11	9.19230769231	19.7884615385	3.97435897436	15	342	400
68200	1750000	25	5.55872082902	2728	490.760389649	2249597.5	824.632514663	-1002.0	100652.5	0.360703812317	0	2	76.7673466989	-298.0	544.83749781	8224343.12372	714.932756038	130519.897888	0.09398494	280	4	3	2	8	10.1428571429	20.4907407407	4.5	13	-104	134
70928	1750000	26	5.97536907387	2728	456.540837273	2486543.5	911.489552786	-1000.0	101582.5	0.432917888563	0	2	73.8678360379	-304.0	544.779596105	8672063.05636	720.054793282	129098.081504	0.09373942	258	3	5	1	9	10.0909090909	19.9142857143	4.22222222222	13	-136	158
73656	1750000	27	5.64375373832	2728	483.366235751	3555220.5	1303.23332111	-975.5	101352.5	0.464076246334	0	2	83.4656401624	-130.0	572.0	6299604.08986	671.877570233	128013.246586	0.0934939	572	0	1	3	18	8.26470588235	14.0905923345	4.7619047619	16	510	566
76384	1750000	28	5.44884376229	2728	500.656674886	2777501.0	1018.14552786	-1000.0	100865.5	0.446847507331	0	2	77.1421062526	-522.0	522.647061606	8850867.39901	733.918516523	127924.654887	0.09324838	424	2	9	1	21	8.0	11.7740112994	4.65573770492	18	-210	410
79112	1750000	29	5.8950465284	2728	462.761402622	4464613.5	1636.58852639	-1000.0	102688.5	0.515762463343	0	2	93.4183440468	-246.0	788.0	8469766.523	715.865503664	126995.194522	0.09300286	788	2	3	0	26	7.42553191489	9.07259953162	5.02777777778	21	620	648
81840	1750000	30	6.10082136216	2728	447.152905823	3201509.0	1173.57368035	-1000.0	101929.5	0.506231671554	0	2	80.6392608466	-294.0	556.0	6168821.7895	668.53390042	127262.163158	0.09275734	556	4	2	4	19	8.39473684211	11.0640668524	4.56756756757	19	64	460
84568	1750000	31	5.57591937929	2728	489.246672061	3407820.0	1249.20087977	-1002.0	101173.5	0.5	0	2	96.9886448639	-144.0	688.0	8276921.57803	713.421174572	127493.82643	0.09251182	688	4	2	2	25	7.63829787234	8.92271662763	5.61038961039	22	428	476
87296	1750000	32	5.54536676688	2728	491.942213145	3318357.0	1216.40652493	-1000.0	101235.5	0.490102639296	0	2	88.6167860108	-184.0	650.0	6926990.85094	679.66780229	127644.510825	0.0922663	650	3	2	2	24	8.11363636364	9.33493975904	5.21621621622	20	356	610
90024	1750000	33	6.09885349022	2728	447.297185344	2864378.0	1049.99193548	-1000.0	101006.5	0.513563049853	0	2	87.182833331	-152.0	544.521118736	8130696.00101	708.010620632	127154.012303	0.09202078	498	7	0	2	23	8.38095238095	7.78973105134	9.43925233645	19	40	268
92752	1750000	34	5.81156075074	2728	469.40918576	3525956.5	1292.50604839	-1000.0	101506.5	0.561583577713	0	2	85.113733075	-128.0	528.083958578	9685766.00348	730.138511814	127597.093509	0.09177526	478	3	0	3	41	6.3064516129	7.33072407045	5.13432835821	21	382	476
95480	1750000	35	5.61231778211	2728	486.073687541	4457689.0	1634.05021994	-1000.0	101933.5	0.507331378299	0	2	95.6313954967	-158.0	788.0	7057525.92215	695.725591844	127517.866683	0.09152974	788	1	0	2	37	7.29824561404	7.47121535181	6.17543859649	20	558	618
98208	1750000	36	5.88884023253	2728	463.249110569	3659924.0	1341.6143695	-1000.0	101193.5	0.478372434018	0	2	95.464692278	-176.0	676.0	6793422.90827	688.239442976	128247.248144	0.09128422	676	2	2	2	18	9.76923076923	8.11386138614	7.95419847328	21	462	512
100936	1750000	37	5.86657201767	2728	465.00750213	3702919.0	1357.375	-1000.0	101399.5	0.476539589443	0	2	92.1783002344	-180.0	548.0	7836313.35653	723.923246322	128590.939424	0.0910387	548	0	1	3	21	9.775	7.64032697548	9.46835443038	19	464	506
103664	1750000	38	5.80624894213	2728	469.838621663	3284110.0	1203.8526393	-1000.0	101586.5	0.631964809384	0	2	83.2275865057	-164.0	533.675755837	8035213.62065	731.921782373	127934.332764	0.09079318	530	4	1	1	38	6.72413793103	6.47252747253	4.3950617284	20	206	490
106392	1750000	39	5.80283965066	2728	470.114661826	3828184.0	1403.29325513	-1002.0	101625.5	0.618035190616	0	2	94.5141886524	-158.0	696.0	8332958.52447	718.644816692	128405.167087	0.09054766	696	4	0	2	33	7.0350877193	6.43527204503	5.07865168539	24	606	650
109120	1750000	40	5.93595892948	2728	459.57191288	4310651.5	1580.15084311	-1002.0	102278.5	0.570014662757	0	2	95.6738935078	-204.0	932.0	7105439.63091	685.716912636	128740.52188	0.09030214	932	4	1	1	30	7.2962962963	7.02626262626	5.78	24	654	802
111848	1750000	41	5.68936656449	2728	479.490988861	3286120.5	1204.5896261	-1002.0	101239.5	0.574046920821	0	2	85.6679799292	-204.0	553.76137498	8076873.31021	706.468177236	130420.005533	0.09005662	486	4	2	2	34	7.66666666667	7.29652351738	4.91836734694	20	76	132
114576	1750000	42	5.67784846001	2728	480.463686063	4023268.0	1474.80498534	-1000.0	102057.5	0.516862170088	0	2	99.3438853158	-150.0	752.0	7168539.34274	685.773372348	130568.121346	0.0898111	752	3	2	1	22	9.45652173913	7.72608695652	5.76576576577	24	696	722
117304	1750000	43	6.12803304965	2728	445.167311909	3190606.5	1169.57716276	-1002.0	101252.5	0.527126099707	0	2	80.2977274703	-200.0	594.0	10704385.0525	757.050428508	131240.077506	0.08956558	594	5	0	2	28	8.4693877551	7.6106557377	5.25301204819	21	304	584
120032	1750000	44	5.58058155525	2728	488.837941528	3406975.5	1248.89131232	-1000.0	101634.5	0.531524926686	0	2	83.9117336934	-190.0	566.0	8309234.98502	709.991796857	130625.868092	0.08932006	566	5	0	2	16	10.4444444444	7.59895833333	8.77941176471	20	294	392
122760	1750000	45	5.6923289135	2728	479.241456608	4702566.0	1723.81451613	-1002.0	102594.5	0.560483870968	0	2	91.2194502091	-180.0	676.0	8683999.5395	719.033143611	130517.339443	0.08907454	676	3	2	1	37	6.73770491803	6.27368421053	5.75903614458	24	546	574
125488	1750000	46	6.15153969265	2728	443.466211112	3869863.5	1418.57166422	-1000.0	101519.5	0.578812316716	0	2	88.6557992533	-192.0	614.0	8742838.93209	712.013754702	130822.800609	0.08882902	614	2	1	2	38	6.6393442623	6.37275985663	5.3734939759	23	556	588
128216	1750000	47	5.72930677539	2728	476.148355629	3914405.5	1434.89937683	-1000.0	101598.5	0.541788856305	0	2	89.7718974599	-140.0	694.0	10468263.2726	730.427872868	130306.037092	0.0885835	694	1	1	4	33	7.55357142857	6.64929859719	6.65546218487	23	510	538
130944	1750000	48	5.61842017289	2728	485.545743475	2895147.5	1061.27107771	-1000.0	101323.5	0.407624633431	0	2	78.7878651073	-252.0	519.148421532	6677467.11006	690.84709078	129740.894062	0.08833798	442	4	1	1	26	8.34146341463	7.28070175439	17.7297297297	15	-2	144
133672	1750000	49	5.95068694814	2728	458.434467109	3795809.5	1391.42576979	-1000.0	101978.5	0.461876832845	0	2	82.3614270389	-184.0	502.291010012	7263433.29779	687.014369215	128104.697638	0.08809246	450	2	1	2	28	8.74468085106	8.16822429907	7.22807017544	19	338	442
136400	1750000	50	5.98322098533	2728	455.94170877	3748174.5	1373.96425953	-1000.0	101947.5	0.422287390029	0	2	94.2172232729	-214.0	744.0	7426327.70849	716.195119371	128786.071882	0.08784694	744	4	0	1	18	9.05405405405	8.71625344353	10.962962963	19	488	526
139128	1750000	51	5.497808958	2728	496.197670897	1627430.0	596.565249267	-1000.0	100421.5	0.202712609971	0	2	71.1147585462	-320.0	522.463890667	7516680.96925	711.642914266	128764.246414	0.08760142	228	8	1	0	6	12.9230769231	8.30303030303	46.3571428571	7	-622	194
141856	1750000	52	5.80398110072	2728	470.022205907	3354035.5	1229.48515396	-1004.0	101294.5	0.613269794721	0	2	78.9585478082	-164.0	527.955536686	9550125.83871	741.750081619	127850.696435	0.0873559	402	1	2	2	43	5.95238095238	6.48014440433	5.02941176471	20	296	328
144584	1750000	53	6.20826554405	2728	439.414193972	3623256.0	1328.17302053	-1000.0	102198.5	0.70784457478	0	2	78.8568066817	-146.0	532.061797387	6932920.12592	784.008006658	127494.778638	0.08711038	356	2	3	0	45	5.93442622951	5.40659340659	4.27586206897	16	-248	100
147312	1750000	54	5.81217484485	2728	469.359589624	3313361.5	1214.57532991	-689.5	101345.5	0.674853372434	0	2	82.8964372438	-148.0	539.56181347	7852225.33174	800.839294344	127163.525087	0.08686486	484	4	0	2	55	4.82666666667	5.52125984252	4.6	20	52	184
150040	1750000	55	5.63975625373	2728	483.708847913	2667792.5	977.929802053	-1000.0	101043.5	0.706744868035	0	2	74.7439670108	-196.0	536.012061826	8865802.70995	846.113374727	126821.15153	0.08661934	234	4	2	1	58	5.04054054054	5.33228840125	4.45901639344	16	-434	90
152768	1750000	56	6.34168659938	2728	430.169475778	3611019.0	1323.68731672	-1009.0	100974.5	0.595674486804	0	2	102.096297173	-198.0	804.0	7544087.01233	715.948075773	127049.728842	0.08637382	804	8	1	0	26	8.20754716981	6.93461538462	4.33333333333	27	536	624
155496	1750000	57	5.7218852418	2728	476.76594072	4258693.0	1561.10447214	-1000.0	101857.5	0.571847507331	0	2	101.385642334	-188.0	936.0	6840101.66294	724.213291023	127046.259817	0.0861283	936	2	1	3	32	7.38596491228	7.36904761905	4.40540540541	25	796	820
158224	1750000	58	5.63525520595	2728	484.095200715	3316242.5	1215.63141496	-1000.0	101063.5	0.67082111437	0	2	87.3803441567	-154.0	532.503032985	7043394.28345	699.647129182	127006.085743	0.08588278	516	4	3	1	26	8.41666666667	7.56086956522	4.10526315789	22	346	490
160952	1750000	59	6.13231032503	2728	444.856808512	4012880.0	1470.99706745	-917.5	101921.5	0.564516129032	0	2	100.789750016	-146.0	784.0	7029997.31378	705.051048391	127160.237663	0.08563726	784	4	0	2	31	7.47272727273	7.79487179487	4.56862745098	24	704	782
163680	1750000	60	5.64893574088	2728	482.922823897	3524133.0	1291.83760997	-1000.0	101395.5	0.567448680352	0	2	89.547460666	-172.0	552.0	7994361.05448	689.640208046	128162.189505	0.08539174	552	3	4	1	33	7.31578947368	6.70758122744	5.06666666667	24	412	446
166408	1750000	61	5.72927605563	2728	476.150908686	3955755.5	1450.05700147	-1000.0	101637.5	0.599340175953	0	2	103.88542255	-146.0	954.0	6390016.05489	690.202144813	128373.964317	0.08514622	954	0	3	2	40	6.35384615385	6.44912280702	4.46753246753	25	742	782
169136	1750000	62	5.97648341825	2728	456.455713015	4534622.0	1662.25146628	-1002.0	102306.5	0.595674486804	0	2	99.3497613282	-154.0	950.0	9055430.54454	691.893186866	128438.770184	0.0849007	950	1	2	1	41	6.81538461538	6.77695167286	4.43373493976	24	786	818
171864	1750000	63	5.86800952192	2728	464.893587819	3599825.5	1319.58412757	-1002.0	100925.5	0.512463343109	0	2	91.8645579138	-196.0	674.0	7321035.44744	690.148752296	129294.256908	0.08465518	674	6	5	0	21	8.32653061224	7.72244897959	5.23255813953	28	612	640
174592	1750000	64	5.56773707978	2728	489.965664849	3305835.0	1211.81634897	-1002.0	100915.5	0.604472140762	0	2	90.8636233818	-184.0	554.0	6977028.53253	698.3125673	130129.191154	0.08440966	554	8	2	1	20	8.82222222222	7.59578947368	4.84536082474	25	338	374
177320	1750000	65	6.00966618459	2728	453.935362832	3844427.5	1409.2476173	-1002.0	101354.5	0.553519061584	0	2	95.3754479665	-208.0	782.0	8127817.38563	741.210074282	130270.400018	0.08416414	782	4	3	1	30	7.83636363636	7.71308016878	4.82828282828	25	600	750
180048	1750000	66	6.04799360788	2728	451.058677781	2858940.5	1047.99871701	-1000.0	100707.5	0.549486803519	0	2	80.0450427321	-220.0	555.859307548	6072964.12986	664.581678463	130037.851551	0.08391862	430	4	4	2	30	7.98039215686	7.67951318458	5.19444444444	21	46	190
182776	1750000	67	5.59684285154	2728	487.417651766	3597837.0	1318.85520528	-1000.0	101017.5	0.546187683284	0	2	92.3218847484	-148.0	830.0	8260401.86313	729.375905057	129687.845434	0.0836731	830	1	7	2	20	8.67391304348	8.33187772926	4.65	26	578	718
185504	1750000	68	5.56985162354	2728	489.779653819	3743437.0	1372.2276393	-1000.0	101240.5	0.492302052786	0	2	107.423438687	-132.0	1012.0	6410866.20161	672.397988149	130519.649274	0.08342758	1012	1	5	1	16	9.45238095238	8.92517006803	4.94736842105	26	904	930
188232	1750000	69	6.13306024869	2728	444.802413377	3313345.0	1214.56928152	-1000.0	100757.5	0.509530791789	0	2	88.8295580584	-162.0	549.382699128	10077313.7204	750.444985286	130355.397636	0.08318206	528	3	9	1	10	10.1621621622	8.84090909091	5.06024096386	27	424	450
190960	1750000	70	5.64205782664	2728	483.511527854	2858147.0	1047.70784457	-1002.0	100586.5	0.50219941349	0	2	73.0244074991	-148.0	510.726471094	6749392.72599	677.209148105	129844.90192	0.08293654	282	0	16	3	15	8.9	9.00458715596	5.62666666667	25	-314	90
193688	1750000	71	5.66719803827	2728	481.366626255	2807315.0	1029.07441349	-1000.0	101395.5	0.397727272727	0	2	80.7638171753	-154.0	531.220870974	8099241.70885	712.493215119	128414.611128	0.08269102	422	5	1	1	25	8.41025641026	11.1111111111	5.65853658537	14	-118	92
196416	1750000	72	5.85340558702	2728	466.053472537	3111752.5	1140.67173754	-1000.0	101301.5	0.424486803519	0	2	86.9986309368	-200.0	539.626650368	8293222.03446	738.54123162	127817.152802	0.0824455	470	4	4	1	20	8.55	10.9042553191	5.77464788732	20	252	386
199144	1750000	73	5.9792635569	2728	456.243477819	2489869.5	912.708760997	-1000.0	100671.5	0.418988269795	0	2	77.5863186398	-246.0	534.801101351	7984419.74377	738.09432348	127930.710479	0.08219998	286	4	4	5	19	8.76315789474	11.1497326203	5.58064516129	19	-222	68
201872	1750000	74	5.97377315201	2728	456.662804325	2796899.0	1025.25623167	-1000.0	101553.5	0.447214076246	0	2	76.7612932851	-144.0	551.331831899	7647503.62949	704.01469936	127873.378047	0.08195446	318	2	5	2	29	7.86956521739	9.87019230769	5.50877192982	17	-102	0
204600	1750000	75	5.83437499435	2728	467.573648015	3360800.5	1231.96499267	-1000.0	101229.5	0.443548387097	0	2	84.0816389212	-130.0	668.0	7256769.77089	697.965267685	128136.965084	0.08170894	668	2	6	4	9	9.94117647059	11.1152815013	4.64788732394	25	454	652
207328	1750000	76	5.80016974176	2728	470.331062962	3024658.0	1108.74560117	-1002.0	101062.5	0.441348973607	0	2	89.5758263698	-212.0	692.0	8933572.21811	712.171186923	127552.193961	0.08146342	692	6	3	1	23	7.84090909091	9.98072289157	4.67741935484	21	200	566
210056	1750000	77	5.62050309336	2728	485.365803503	3522865.5	1291.37298387	-891.0	101539.5	0.439149560117	0	2	89.7424685104	-222.0	822.0	7188619.30911	676.574977259	127733.030895	0.0812179	822	2	3	2	15	9.35135135135	11.104	4.24615384615	22	650	744
212784	1750000	78	5.6139658071	2728	485.930996685	3007432.5	1102.43126833	-1000.0	100635.5	0.472507331378	0	2	78.0747777259	-276.0	530.992514598	7133788.59247	679.389087487	126665.989553	0.08097238	440	6	2	3	22	7.86363636364	9.52803738318	4.46666666667	22	178	306
215512	1750000	79	6.0902353917	2728	447.930141373	3364430.0	1233.29545455	-1002.0	101663.5	0.486803519062	0	2	90.3522527725	-232.0	600.0	8431907.26457	716.282766929	127142.24874	0.08072686	600	8	1	0	30	7.8431372549	8.38736842105	4.25396825397	21	190	350
218240	1750000	80	5.59110819441	2728	487.917583625	2905389.5	1065.02547654	-1002.0	100627.5	0.491568914956	0	2	78.4561893561	-264.0	523.626576629	6772939.79115	704.231465225	126939.198783	0.08048134	464	6	2	3	21	8.62790697674	9.3475177305	4.48571428571	22	170	400
220968	1750000	81	5.65924523347	2728	482.043079502	3448005.0	1263.93145161	-1002.0	100956.5	0.503299120235	0	2	94.5335550456	-198.0	658.0	6592951.26943	667.982366478	127247.810094	0.08023582	658	5	3	1	22	8.27659574468	8.53563714903	4.33333333333	25	580	636
223696	1750000	82	6.19450881205	2728	440.39004266	3488628.5	1278.82276393	-1000.0	101548.5	0.598973607038	0	2	91.3236683558	-208.0	634.0	8802694.61235	701.491344239	126931.7611	0.0799903	634	2	4	3	38	6.65	6.3275862069	4.26470588235	22	68	92
226424	1750000	83	5.7484593436	2728	474.56193685	3673293.5	1346.51521261	-1000.0	101042.5	0.58137829912	0	2	98.411760801	-158.0	830.0	8682530.94996	686.544824371	126846.873969	0.07974478	830	4	2	3	26	7.84905660377	7.09369024857	4.13636363636	27	630	726
229152	1750000	84	5.64439313106	2728	483.311480377	3057263.0	1120.69758065	-1000.0	100881.5	0.666055718475	0	2	78.458693788	-146.0	551.130825981	6146243.7577	665.92288293	126667.706814	0.07949926	540	6	3	1	32	7.27272727273	6.08771929825	4.90666666667	23	74	538
231880	1750000	85	5.9365612778	2728	459.525282793	3984233.5	1460.49615103	-1002.0	101551.5	0.542521994135	0	2	96.4491075508	-166.0	822.0	6537343.27736	667.277043228	125928.320175	0.07925374	822	2	3	2	27	7.62264150943	7.39096267191	4.85714285714	26	768	806
234608	1750000	86	5.94552211251	2728	458.83270609	3332296.5	1221.51631232	-1002.0	100899.5	0.559017595308	0	2	78.860965244	-176.0	542.0	7170970.91656	703.813008731	125367.133305	0.07900822	542	3	4	3	30	7.57407407407	7.07575757576	4.74074074074	24	266	378
237336	1750000	87	5.55811968541	2728	490.813468296	3366991.0	1234.23423754	-1002.0	100932.5	0.53848973607	0	2	84.2402410708	-142.0	600.0	7394012.3279	681.247834617	125502.207043	0.0787627	600	5	5	0	26	7.75	7.2207293666	4.82051282051	26	470	530
240064	1750000	88	5.57648679141	2728	489.19689081	3945164.5	1446.17467009	-1002.0	101699.5	0.522360703812	0	2	91.3956481485	-154.0	872.0	8542456.24945	737.38698598	125687.417465	0.07851718	872	3	2	2	25	8.16	7.85245901639	4.60759493671	25	722	758
242792	1750000	89	6.19942849192	2728	440.040562377	3119579.5	1143.54087243	-1002.0	100506.5	0.552419354839	0	2	76.2915052463	-174.0	528.981594241	8243224.84059	700.486134772	127548.568239	0.07827166	308	3	10	4	19	8.52173913043	7.78556701031	5.0487804878	27	-36	156
245520	1750000	90	5.68201309626	2728	480.111529802	3582465.0	1313.22030792	-1002.0	101011.5	0.509897360704	0	2	91.5533610389	-154.0	892.0	7457961.65611	688.166819598	126993.065261	0.07802614	892	0	6	4	17	8.97777777778	8.29122055675	4.83333333333	28	766	890
248248	1750000	91	5.63133301489	2728	484.432370237	3830907.5	1404.29160557	-1000.0	101358.5	0.536290322581	0	2	92.368075645	-176.0	812.0	6941998.21408	677.031790322	127452.316154	0.07778062	812	3	5	1	24	8.0	7.60642570281	5.01234567901	27	712	736
250976	1750000	92	6.08145104504	2728	448.577153675	3297374.5	1208.71499267	-1000.0	100712.5	0.517228739003	0	2	82.6608383365	-130.0	528.0	6924325.30934	726.810817685	127322.668599	0.0775351	528	3	7	3	18	8.62222222222	8.46563192905	5.08235294118	27	398	498
253704	1750000	93	5.73485440338	2728	475.687752141	2984550.0	1094.04325513	-1002.0	101028.5	0.476539589443	0	2	86.4355789593	-114.0	555.176499338	8930744.47397	749.042745999	127346.987479	0.07728958	478	2	10	0	18	9.0	9.35334872979	5.87301587302	23	170	328
256432	1750000	94	5.60312353742	2728	486.871292732	2795590.5	1024.77657625	-1002.0	100674.5	0.4607771261	0	2	74.0130666139	-198.0	550.682008298	9573102.46605	718.924290721	127596.106259	0.07704406	210	2	8	3	22	8.40909090909	9.51643192488	5.33333333333	22	-38	112
259160	1750000	95	5.79820819447	2728	470.490177052	3228353.5	1183.41403959	-1002.0	100597.5	0.465542521994	0	2	84.2866624399	-144.0	554.0	6440757.39498	684.241727633	126872.142309	0.07679854	554	8	7	1	10	9.7027027027	10.0957178841	5.69230769231	27	220	296
261888	1750000	96	6.15776737188	2728	443.017710032	3019231.5	1106.75641496	-1000.0	100671.5	0.505498533724	0	2	75.406452626	-172.0	500.978804554	7695221.58023	695.402558313	127658.499313	0.07655302	342	1	9	2	22	8.67391304348	8.85267857143	5.40845070423	24	202	328
264616	1750000	97	5.644156107	2728	483.331776847	3197028.0	1171.93108504	-1000.0	100777.5	0.506598240469	0	2	78.4219213713	-110.0	517.152973971	7545987.67224	694.590461709	127777.13366	0.0763075	342	0	11	3	18	8.90909090909	8.97038724374	5.15384615385	26	220	300
267344	1750000	98	5.64962964614	2728	482.863509799	3402301.0	1247.17778592	-1002.0	101089.5	0.488269794721	0	2	89.2635600759	-192.0	517.870703903	7099844.79193	657.341228877	127719.675025	0.07606198	514	4	4	4	18	8.88636363636	8.69130434783	4.82857142857	26	402	452
270072	1750000	99	5.97357588294	2728	456.677884982	2910511.0	1066.90285924	-1002.0	100811.5	0.474706744868	0	2	73.2998404163	-172.0	555.957761744	7081973.87312	685.445253568	127434.427099	0.07581646	380	3	12	1	20	8.63636363636	9.54609929078	5.09090909091	24	-132	380
